880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
880.000000, A 5
