16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
16.350000, C 0
